v1,message
smishing,"THIS IS NOT A JOKE! WE HAVE PRIVATE FOOTAGE OF YOU! $12,450!00 REQUIRED BEFORE END OF BUSINESS TODAY TO PREVENT RELEASE TO YOUR FRIENDS AND FAMILY: BIT!LY/PAYNOW-X1"
smishing,NOTICE: Your bank account will be frozen within 30 minutes due to case CASE-895667. Verify identity now: shorturl.at/Verify-Now22
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-542417). Deportation proceedings begin by tomorrow 9AM unless you respond: bit.ly/ClaimHere7
smishing,"Joseph, this is your last warning before County Court proceedings begin over unpaid debt of $92.50. Settle by tomorrow 9AM to avoid wage garnishment: bit.ly/SecureLink3"
smishing,"URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-946335 due to tax fraud of $1,247.50. Resolve within 2 hours to avoid prosecution: shorturl.at/CaseUpdt9"
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-543143. Verify identity within 24 hours or face legal consequences: shorturl.at/PayNow-x1
smishing,YOUR EMPLOYMENT STATUS IS UNDER REVIEW DUE TO CASE CASE-717889. TERMINATION PROCEEDINGS BEGIN WITHIN 2 HOURS UNLESS YOU RESPOND: URLZ.FR/PAYNOW-X1
smishing,County Sheriff's Office: We have detained an individual using your SSN. Case CASE-850800 requires your statement within 3 hours. Failure to respond results in immediate arrest.
smishing,This is not a joke. We have private footage of you. $92.50 required within 24 hours to prevent release to your friends and family: shorturl.at/Verify-Now22
smishing,Your vehicle was involved in an incident under investigation (case CASE-356787). US Marshals requires you contact (581) 550-3996 within 24 hours or face legal charges.
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $8,320.75. Contact (623) 547-8430 within 30 minutes to prevent asset seizure."
smishing,FINAL NOTICE from your water utility: Your service will be disconnected by 5PM today due to unpaid balance of $450.00. Pay now: bit.ly/PayNow-x1
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-106814). Deportation proceedings begin immediately unless you respond: bit.ly/ClaimHere7
smishing,URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-460663 due to tax fraud of $199.00. Resolve by tomorrow 9AM to avoid prosecution: urlz.fr/a8Xk2p
smishing,State Police: We have detained an individual using your SSN. Case CASE-308496 requires your statement immediately. Failure to respond results in immediate arrest.
smishing,Your loan is severely delinquent ($92.50). Wells Fargo legal dept will pursue court action immediately. Reply to avoid credit seizure: shorturl.at/PayNow-x1
smishing,Immigration Alert: Case CASE-835392 flagged for review. Contact (769) 404-4206 immediately or face detainment.
smishing,"Debt Recovery Notice: $2,100.00 owed, case CASE-126225. A summons will be filed with District Court by 5PM today unless resolved. Contact (908) 782-1977 now."
smishing,"DEBT RECOVERY NOTICE: $746.32 OWED, CASE CASE-216739. A SUMMONS WILL BE FILED WITH SUPERIOR COURT BY TOMORROW 9AM UNLESS RESOLVED. CONTACT (346) 345-7910 NOW."
smishing,This is Federal Marshal's Office. Your visa status is under review due to case CASE-539898. Failure to verify within 30 minutes results in immediate deportation order.
smishing,This is Officer Michael #8527 from State Police. Your identity has been used in a crime linked to case CASE-543143. Call (410) 904-6175 immediately or a warrant will be issued.
smishing,"Your loan is severely delinquent ($1,000!00)! your credit union legal dept will pursue court action within 30 minutes! Reply to avoid credit seizure: tinyurl!com/CaseUpdt9"
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-356787) unless you verify employment details immediately: bit.ly/a8Xk2p
smishing,ALERT: Federal Marshal's Office has an active warrant CASE-207473 for your arrest regarding unpaid fines of $199.00. Avoid arrest by calling (326) 242-1082 immediately.
smishing,This is Officer David #6925 from County Sheriff's Office! Your identity has been used in a crime linked to case CASE-835392! Call (677) 521-7660 within 24 hours or a warrant will be issued!
smishing,Your employment status is under review due to case CASE-334053. Termination proceedings begin by tomorrow 9AM unless you respond: urlz.fr/SecureLink3
smishing,Your employment status is under review due to case CASE-133326. Termination proceedings begin immediately unless you respond: shorturl.at/SecureLink3
smishing,FINAL NOTICE from the power company: Your service will be disconnected within 2 hours due to unpaid balance of $92.50. Pay now: urlz.fr/CaseUpdt9
smishing,Your account with the power company is past due ($450!00)! Service termination within 30 minutes! Prevent shutoff by calling (709) 751-9745!
smishing,URGENT from IRS Tax Division: An arrest warrant has been issued under case number CASE-498382 due to tax fraud of $450.00. Resolve within 24 hours to avoid prosecution: urlz.fr/ClaimHere7
smishing,"Your account with your electric company is past due ($2,100!00)! Service termination within 2 hours! Prevent shutoff by calling (536) 418-8624!"
smishing,"IRS ALERT: Suit has been filed against you in District Court for tax evasion, amount $12,450!00! Contact (284) 474-3526 within 24 hours to prevent asset seizure!"
smishing,This is US Marshals. Your visa status is under review due to case CASE-733052. Failure to verify by tomorrow 9AM results in immediate deportation order.
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $3,982.00. Contact (987) 454-6816 within 24 hours to prevent asset seizure."
smishing,We have compromising video from your device camera. Pay $450.00 in crypto within 2 hours to bit.ly/PayNow-x1 or we send it to all your contacts.
smishing,Your employment status is under review due to case CASE-876646. Termination proceedings begin by 5PM today unless you respond: urlz.fr/SecureLink3
smishing,URGENT: your water utility will cut off service to your address by tomorrow 9AM. Outstanding balance $199.00 must be settled now: tinyurl.com/SecureLink3
smishing,This is a legal notice from State Police. Case CASE-948749 against you proceeds to court within 3 hours unless you respond. Reference: tinyurl.com/Verify-Now22
smishing,Your assets are subject to seizure under case CASE-719176 unless resolved within 2 hours. Call (571) 930-5771 immediately.
smishing,"URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-944962 due to tax fraud of $1,000!00! Resolve before end of business today to avoid prosecution: shorturl!at/SecureLink3"
smishing,"your electric company ALERT: Disconnection scheduled before end of business today unless $1,247.50 is paid immediately. Avoid shutoff: bit.ly/PayNow-x1"
smishing,"James, this is your last warning before Municipal Court proceedings begin over unpaid debt of $746.32. Settle within 24 hours to avoid wage garnishment: urlz.fr/a8Xk2p"
smishing,I know your password and have access to your camera. Pay $450.00 immediatly or the recording gets shared publicly. Payment link: tinyurl.com/CaseUpdt9
smishing,FINAL NOTICE from your gas provider: Your service will be disconnected within 24 hours due to unpaid balance of $746!32! Pay now: urlz!fr/SecureLink3
smishing,"We have compromising video from your device camera. Pay $12,450.00 in crypto by tomorrow 9AM to shorturl.at/Verify-Now22 or we send it to all your contacts."
smishing,FINAL NOTICE: Your account with Citibank shows an outstanding balance of $199.00. Legal action will begin within 30 minutes. Case ref CASE-207175. Call (687) 714-1305.
smishing,This is a legal notice from State Police. Case CASE-145561 against you proceeds to court within 3 hours unless you respond. Reference: bit.ly/Verify-Now22
smishing,Your employment status is under review due to case CASE-876646. Termination proceedings begin within 2 hours unless you respond: tinyurl.com/PayNow-x1
smishing,"This is Internal Revenue Service. You owe $8,320.75 in back taxes. Case CASE-452944 will be forwarded to law enforcement immediately unless payment is confirmed. Reply YES or call (774) 209-2832."
smishing,This is a legal notice from FBI Cyber Division! Case CASE-377370 against you proceeds to court by tomorrow 9AM unless you respond! Reference: shorturl!at/PayNow-x1
smishing,Internal Revenue Service NOTICE: Your case CASE-571029 shows unpaid taxes of $746.32. Failure to respond within 30 minutes will result in a legal warrant for your arrest. Call (949) 789-6224 now.
smishing,"Treasury Dept NOTICE: Your case CASE-325772 shows unpaid taxes of $5,600.00. Failure to respond within 24 hours will result in a legal warrant for your arrest. Call (708) 666-9368 now."
smishing,Your loan is severely delinquent ($746.32). Wells Fargo legal dept will pursue court action by 5PM today. Reply to avoid credit seizure: tinyurl.com/ClaimHere7
smishing,YOUR LOAN IS SEVERELY DELINQUENT ($450.00). YOUR BANK LEGAL DEPT WILL PURSUE COURT ACTION WITHIN 30 MINUTES. REPLY TO AVOID CREDIT SEIZURE: BIT.LY/SECURELINK3
smishing,the power company ALERT: Disconnection scheduled within 24 hours unless $589!99 is paid immediately! Avoid shutoff: urlz!fr/a8Xk2p
smishing,"Debt Recovery Notice: $450.00 owed, case CASE-246316. A summons will be filed with Municipal Court by tomorrow 9AM unless resolved. Contact (706) 837-6681 now."
smishing,your gas provider ALERT: Disconnection scheduled within 24 hours unless $199.00 is paid immediately. Avoid shutoff: urlz.fr/Verify-Now22
smishing,"We have compromising video from your device camera. Pay $3,982.00 in crypto within 3 hours to bit.ly/ClaimHere7 or we send it to all your contacts."
smishing,"NOTICE OF INTENT TO SUE: $92.50 PAST DUE, CASE CASE-539898. RESPOND BEFORE END OF BUSINESS TODAY OR A JUDGMENT WILL BE FILED AGAINST YOU AT MUNICIPAL COURT."
smishing,FINAL NOTICE: Your account with Bank of America shows an outstanding balance of $199.00. Legal action will begin by tomorrow 9AM. Case ref CASE-127824. Call (914) 803-4033.
smishing,FBI Cyber Division: We have detained an individual using your SSN. Case CASE-191161 requires your statement within 3 hours. Failure to respond results in immediate arrest.
smishing,This is Officer Sarah #5386 from County Sheriff's Office. Your identity has been used in a crime linked to case CASE-733052. Call (494) 214-6624 within 24 hours or a warrant will be issued.
smishing,"We have compromising video from your device camera. Pay $5,600.00 in crypto within 3 hours to shorturl.at/ClaimHere7 or we send it to all your contacts."
smishing,This is a legal notice from County Sheriff's Office. Case CASE-133326 against you proceeds to court within 24 hours unless you respond. Reference: urlz.fr/CaseUpdt9
smishing,"This is not a joke. We have private footage of you. $1,000.00 required by tomorrow 9AM to prevent release to your friends and family: shorturl.at/ClaimHere7"
smishing,This is County Sheriff's Office. Your visa status is under review due to case CASE-106814. Failure to verify within 24 hours results in immediate deportation order.
smishing,"Robert, your tax record (case CASE-872246) indicates a discrepancy of $5,600.00. This is your final notice before legal action is taken within 24 hours."
smishing,Your assets are subject to seizure under case CASE-263032 unless resolved before end of business today. Call (661) 916-5225 immediately.
smishing,This is Officer Jennifer #6925 from FBI Cyber Division. Your identity has been used in a crime linked to case CASE-733052. Call (748) 552-7732 before end of business today or a warrant will be issued.
smishing,This is IRS Tax Division. You owe $199.00 in back taxes. Case CASE-571029 will be forwarded to law enforcement immediately unless payment is confirmed. Reply YES or call (365) 404-3267.
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $3,982.00. Contact (604) 553-3399 immediately to prevent asset seizure."
smishing,"NOTICE OF INTENT TO SUE: $8,320.75 PAST DUE, CASE CASE-832052. RESPOND WITHIN 24 HOURS OR A JUDGMENT WILL BE FILED AGAINST YOU AT COUNTY COURT."
smishing,"URGENT: your water utility will cut off service to your address immediately. Outstanding balance $3,982.00 must be settled now: tinyurl.com/SecureLink3"
smishing,"Your device was hacked and we recorded you. Send $1,000.00 within 30 minutes or the footage goes to everyone on your contact list. Details: bit.ly/Verify-Now22"
smishing,"FINAL NOTICE: Your account with your credit union shows an outstanding balance of $3,982.00. Legal action will begin immediately. Case ref CASE-946335. Call (907) 540-9698."
smishing,URGENT: your water utility will cut off service to your address within 30 minutes. Outstanding balance $92.50 must be settled now: shorturl.at/Verify-Now22
smishing,"URGENT from Federal Tax Bureau: An arrest warrant has been issued under case number CASE-201414 due to tax fraud of $2,100.00. Resolve within 30 minutes to avoid prosecution: tinyurl.com/SecureLink3"
smishing,We have compromising video from your device camera. Pay $589.99 in crypto before end of business today to urlz.fr/a8Xk2p or we send it to all your contacts.
smishing,the power company ALERT: Disconnection scheduled by tomorrow 9AM unless $589.99 is paid immediately. Avoid shutoff: tinyurl.com/SecureLink3
smishing,This is a legal notice from US Marshals. Case CASE-197251 against you proceeds to court before end of business today unless you respond. Reference: bit.ly/CaseUpdt9
smishing,Your account with your water utility is past due ($92.50). Service termination by tomorrow 9AM. Prevent shutoff by calling (287) 384-2775.
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-452944)! Deportation proceedings begin within 30 minutes unless you respond: bit!ly/CaseUpdt9
smishing,WE HAVE COMPROMISING VIDEO FROM YOUR DEVICE CAMERA. PAY $450.00 IN CRYPTO WITHIN 3 HOURS TO TINYURL.COM/VERIFY-NOW22 OR WE SEND IT TO ALL YOUR CONTACTS.
smishing,"Debt Recovery Notice: $2,100.00 owed, case CASE-198246. A summons will be filed with Superior Court immediately unless resolved. Contact (469) 827-5321 now."
smishing,This is Officer Jennifer #3664 from local Police Dept. Your identity has been used in a crime linked to case CASE-900581. Call (790) 590-2285 within 2 hours or a warrant will be issued.
smishing,This is US Marshals. Your visa status is under review due to case CASE-872246. Failure to verify within 30 minutes results in immediate deportation order.
smishing,"INTERNAL REVENUE SERVICE NOTICE: YOUR CASE CASE-688508 SHOWS UNPAID TAXES OF $3,982.00. FAILURE TO RESPOND WITHIN 24 HOURS WILL RESULT IN A LEGAL WARRANT FOR YOUR ARREST. CALL (305) 520-7022 NOW."
smishing,Your employment status is under review due to case CASE-543143! Termination proceedings begin by 5PM today unless you respond: urlz!fr/Verify-Now22
smishing,Your vehicle was involved in an incident under investigation (case CASE-948749). FBI Cyber Division requires you contact (532) 580-7755 immediately or face legal charges.
smishing,"Debt Recovery Notice: $746!32 owed, case CASE-263032! A summons will be filed with Municipal Court by 5PM today unless resolved! Contact (613) 656-4360 now!"
smishing,"I know your password and have access to your camera. Pay $2,100.00 by 5PM today or the recording gets shared publicly. Payment link: urlz.fr/SecureLink3"
smishing,This is a legal notice from County Sheriff's Office! Case CASE-719176 against you proceeds to court within 24 hours unless you respond! Reference: bit!ly/ClaimHere7
smishing,IRS NOTICE: Your case CASE-308496 shows unpaid taxes of $199.00. Failure to respond by tomorrow 9AM will result in a legal warrant for your arrest. Call (446) 420-6781 now.
smishing,"YOUR ACCOUNT WITH THE POWER COMPANY IS PAST DUE ($12,450.00). SERVICE TERMINATION WITHIN 3 HOURS. PREVENT SHUTOFF BY CALLING (226) 647-1189."
smishing,"NOTICE OF INTENT TO SUE: $8,320.75 past due, case CASE-671412. Respond immediately or a judgment will be filed against you at County Court."
smishing,This is a legal notice from FBI Cyber Division. Case CASE-325772 against you proceeds to court within 30 minutes unless you respond. Reference: shorturl.at/SecureLink3
smishing,"FINAL NOTICE from your gas provider: Your service will be disconnected by tomorrow 9AM due to unpaid balance of $5,600.00. Pay now: bit.ly/PayNow-x1"
smishing,"Debt Recovery Notice: $8,320.75 owed, case CASE-717889. A summons will be filed with Superior Court within 24 hours unless resolved. Contact (339) 707-6918 now."
smishing,This is a legal notice from County Sheriff's Office. Case CASE-456778 against you proceeds to court before end of business today unless you respond. Reference: shorturl.at/Verify-Now22
smishing,"NOTICE OF INTENT TO SUE: $5,600.00 past due, case CASE-571029. Respond within 30 minutes or a judgment will be filed against you at County Court."
smishing,"FINAL NOTICE: Your account with Chase shows an outstanding balance of $3,982.00. Legal action will begin before end of business today. Case ref CASE-197251. Call (656) 219-9154."
smishing,"URGENT: the power company will cut off service to your address by tomorrow 9AM. Outstanding balance $12,450.00 must be settled now: urlz.fr/CaseUpdt9"
smishing,"I know your password and have access to your camera. Pay $1,247.50 within 3 hours or the recording gets shared publicly. Payment link: bit.ly/SecureLink3"
smishing,"IRS ALERT: Suit has been filed against you in Superior Court for tax evasion, amount $450.00. Contact (343) 453-5537 within 3 hours to prevent asset seizure."
smishing,This is Officer Michael #3803 from FBI Cyber Division. Your identity has been used in a crime linked to case CASE-356787. Call (608) 713-8118 by 5PM today or a warrant will be issued.
smishing,"Debt Recovery Notice: $12,450.00 owed, case CASE-145561. A summons will be filed with County Court by tomorrow 9AM unless resolved. Contact (454) 578-8506 now."
smishing,"NOTICE OF INTENT TO SUE: $1,247.50 PAST DUE, CASE CASE-865179. RESPOND WITHIN 2 HOURS OR A JUDGMENT WILL BE FILED AGAINST YOU AT COUNTY COURT."
smishing,This is not a joke. We have private footage of you. $92.50 required within 3 hours to prevent release to your friends and family: shorturl.at/Verify-Now22
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-207473. Verify identity before end of business today or face legal consequences: bit.ly/SecureLink3
smishing,FINAL NOTICE from your water utility: Your service will be disconnected by 5PM today due to unpaid balance of $92.50. Pay now: urlz.fr/SecureLink3
smishing,"Patricia, this is your last warning before District Court proceedings begin over unpaid debt of $8,320.75. Settle within 3 hours to avoid wage garnishment: bit.ly/CaseUpdt9"
smishing,URGENT from IRS: An arrest warrant has been issued under case number CASE-809570 due to tax fraud of $450.00. Resolve before end of business today to avoid prosecution: bit.ly/CaseUpdt9
smishing,This is Officer Jennifer #1525 from County Sheriff's Office. Your identity has been used in a crime linked to case CASE-629903. Call (943) 930-4643 by tomorrow 9AM or a warrant will be issued.
smishing,URGENT from IRS: An arrest warrant has been issued under case number CASE-197251 due to tax fraud of $92.50. Resolve within 2 hours to avoid prosecution: tinyurl.com/a8Xk2p
smishing,"I know your password and have access to your camera. Pay $12,450.00 within 24 hours or the recording gets shared publicly. Payment link: shorturl.at/PayNow-x1"
smishing,"FINAL NOTICE FROM THE POWER COMPANY: YOUR SERVICE WILL BE DISCONNECTED BEFORE END OF BUSINESS TODAY DUE TO UNPAID BALANCE OF $3,982.00. PAY NOW: BIT.LY/CLAIMHERE7"
smishing,"IRS NOTICE: Your case CASE-671412 shows unpaid taxes of $5,600.00. Failure to respond within 24 hours will result in a legal warrant for your arrest. Call (275) 750-4492 now."
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-460663. Verify identity immediately or face legal consequences: urlz.fr/CaseUpdt9
smishing,This is Officer Robert #2291 from State Police. Your identity has been used in a crime linked to case CASE-733052. Call (489) 992-6090 within 3 hours or a warrant will be issued.
smishing,"John, your tax record (case CASE-944962) indicates a discrepancy of $746.32. This is your final notice before legal action is taken within 2 hours."
smishing,"We have compromising video from your device camera. Pay $3,982.00 in crypto immediately to bit.ly/Verify-Now22 or we send it to all your contacts."
smishing,"NOTICE OF INTENT TO SUE: $12,450.00 past due, case CASE-456778. Respond by 5PM today or a judgment will be filed against you at Municipal Court."
smishing,Your assets are subject to seizure under case CASE-388389 unless resolved immediately. Call (933) 750-2982 immediately.
smishing,This is not a joke. We have private footage of you. $746.32 required within 30 minutes to prevent release to your friends and family: bit.ly/Verify-Now22
smishing,"URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-191161 due to tax fraud of $2,100.00. Resolve within 24 hours to avoid prosecution: tinyurl.com/a8Xk2p"
smishing,THIS IS NOT A JOKE. WE HAVE PRIVATE FOOTAGE OF YOU. $589.99 REQUIRED WITHIN 3 HOURS TO PREVENT RELEASE TO YOUR FRIENDS AND FAMILY: URLZ.FR/PAYNOW-X1
smishing,"Elizabeth, this is your last warning before Superior Court proceedings begin over unpaid debt of $5,600.00. Settle immediately to avoid wage garnishment: bit.ly/CaseUpdt9"
smishing,"NOTICE OF INTENT TO SUE: $92.50 PAST DUE, CASE CASE-106814. RESPOND BY 5PM TODAY OR A JUDGMENT WILL BE FILED AGAINST YOU AT MUNICIPAL COURT."
smishing,Your employment status is under review due to case CASE-571029. Termination proceedings begin within 3 hours unless you respond: urlz.fr/SecureLink3
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-325772. Verify identity within 2 hours or face legal consequences: tinyurl.com/Verify-Now22
smishing,THIS IS A LEGAL NOTICE FROM FEDERAL MARSHAL'S OFFICE. CASE CASE-498382 AGAINST YOU PROCEEDS TO COURT IMMEDIATELY UNLESS YOU RESPOND. REFERENCE: URLZ.FR/SECURELINK3
smishing,We have compromising video from your device camera. Pay $589.99 in crypto immediately to urlz.fr/SecureLink3 or we send it to all your contacts.
smishing,"Your loan is severely delinquent ($5,600.00). Wells Fargo legal dept will pursue court action within 2 hours. Reply to avoid credit seizure: shorturl.at/CaseUpdt9"
smishing,Your loan is severely delinquent ($450.00). your credit union legal dept will pursue court action by 5PM today. Reply to avoid credit seizure: tinyurl.com/SecureLink3
smishing,This is State Police. Your visa status is under review due to case CASE-571029. Failure to verify within 24 hours results in immediate deportation order.
smishing,"the power company ALERT: Disconnection scheduled within 3 hours unless $5,600.00 is paid immediately. Avoid shutoff: bit.ly/ClaimHere7"
smishing,"NOTICE OF INTENT TO SUE: $92.50 past due, case CASE-688508. Respond within 3 hours or a judgment will be filed against you at Municipal Court."
smishing,This is Officer Sarah #4733 from State Police. Your identity has been used in a crime linked to case CASE-356787. Call (902) 833-6544 within 2 hours or a warrant will be issued.
smishing,This is a legal notice from US Marshals. Case CASE-719176 against you proceeds to court within 3 hours unless you respond. Reference: bit.ly/Verify-Now22
smishing,"FINAL NOTICE from your water utility: Your service will be disconnected by tomorrow 9AM due to unpaid balance of $2,100!00! Pay now: urlz!fr/PayNow-x1"
smishing,"IRS NOTICE: Your case CASE-191161 shows unpaid taxes of $8,320.75. Failure to respond within 24 hours will result in a legal warrant for your arrest. Call (335) 807-4705 now."
smishing,FBI Cyber Division: We have detained an individual using your SSN. Case CASE-127824 requires your statement within 24 hours. Failure to respond results in immediate arrest.
smishing,Your vehicle was involved in an incident under investigation (case CASE-267414). US Marshals requires you contact (801) 735-7874 within 24 hours or face legal charges.
smishing,This is a legal notice from County Sheriff's Office! Case CASE-356787 against you proceeds to court within 24 hours unless you respond! Reference: tinyurl!com/PayNow-x1
smishing,"This is IRS Tax Division. You owe $1,000.00 in back taxes. Case CASE-944962 will be forwarded to law enforcement immediately unless payment is confirmed. Reply YES or call (370) 906-8272."
smishing,Your device was hacked and we recorded you. Send $746.32 within 30 minutes or the footage goes to everyone on your contact list. Details: tinyurl.com/a8Xk2p
smishing,ALERT: State Police has an active warrant CASE-835392 for your arrest regarding unpaid fines of $199.00. Avoid arrest by calling (567) 993-6004 by tomorrow 9AM.
smishing,Court order CASE-948749 authorizes seizure of your property within 24 hours. Contact (362) 725-2437 to halt this action.
smishing,Treasury Dept NOTICE: Your case CASE-356787 shows unpaid taxes of $589.99. Failure to respond before end of business today will result in a legal warrant for your arrest. Call (660) 725-3414 now.
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-781453. Verify identity by tomorrow 9AM or face legal consequences: urlz.fr/SecureLink3
smishing,This is not a joke. We have private footage of you. $92.50 required by 5PM today to prevent release to your friends and family: urlz.fr/PayNow-x1
smishing,Your assets are subject to seizure under case CASE-106814 unless resolved before end of business today. Call (640) 314-8252 immediately.
smishing,"IRS ALERT: Suit has been filed against you in Municipal Court for tax evasion, amount $1,000.00. Contact (841) 895-7999 by 5PM today to prevent asset seizure."
smishing,"IRS ALERT: Suit has been filed against you in Municipal Court for tax evasion, amount $1,000.00. Contact (379) 627-3880 within 2 hours to prevent asset seizure."
smishing,"Debt Recovery Notice: $1,000.00 owed, case CASE-717889. A summons will be filed with Superior Court by 5PM today unless resolved. Contact (753) 490-4501 now."
smishing,This is a legal notice from US Marshals. Case CASE-216739 against you proceeds to court immediately unless you respond. Reference: bit.ly/a8Xk2p
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-267414. Verify identity within 30 minutes or face legal consequences: tinyurl.com/CaseUpdt9
smishing,THIS IS OFFICER SARAH #4598 FROM LOCAL POLICE DEPT. YOUR IDENTITY HAS BEEN USED IN A CRIME LINKED TO CASE CASE-126225. CALL (212) 450-1753 BY TOMORROW 9AM OR A WARRANT WILL BE ISSUED.
smishing,"Your device was hacked and we recorded you. Send $8,320.75 by tomorrow 9AM or the footage goes to everyone on your contact list. Details: bit.ly/CaseUpdt9"
smishing,"FINAL NOTICE: Your account with your credit union shows an outstanding balance of $5,600.00. Legal action will begin by tomorrow 9AM. Case ref CASE-343962. Call (949) 951-3118."
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-850800). Deportation proceedings begin before end of business today unless you respond: urlz.fr/SecureLink3
smishing,"Joseph, your tax record (case CASE-127824) indicates a discrepancy of $12,450.00. This is your final notice before legal action is taken immediately."
smishing,the power company ALERT: Disconnection scheduled within 2 hours unless $450.00 is paid immediately. Avoid shutoff: urlz.fr/SecureLink3
smishing,"FINAL NOTICE from your electric company: Your service will be disconnected immediately due to unpaid balance of $3,982.00. Pay now: tinyurl.com/ClaimHere7"
smishing,"This is not a joke. We have private footage of you. $1,247.50 required within 3 hours to prevent release to your friends and family: bit.ly/SecureLink3"
smishing,County Sheriff's Office: We have detained an individual using your SSN. Case CASE-877572 requires your statement by 5PM today. Failure to respond results in immediate arrest.
smishing,"the power company ALERT: Disconnection scheduled by tomorrow 9AM unless $3,982.00 is paid immediately. Avoid shutoff: tinyurl.com/CaseUpdt9"
smishing,I know your password and have access to your camera. Pay $92.50 by tomorrow 9AM or the recording gets shared publicly. Payment link: tinyurl.com/ClaimHere7
smishing,NOTICE: Your bank account will be frozen within 3 hours due to case CASE-498382. Verify identity now: bit.ly/Verify-Now22
smishing,This is State Police. Your visa status is under review due to case CASE-263032. Failure to verify immediately results in immediate deportation order.
smishing,This is Officer Maria #3803 from State Police. Your identity has been used in a crime linked to case CASE-126225. Call (770) 762-1002 within 24 hours or a warrant will be issued.
smishing,"Your loan is severely delinquent ($2,100.00). your bank legal dept will pursue court action within 24 hours. Reply to avoid credit seizure: tinyurl.com/CaseUpdt9"
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-719176)! Deportation proceedings begin within 30 minutes unless you respond: bit!ly/CaseUpdt9
smishing,"ALERT: FBI Cyber Division has an active warrant CASE-835392 for your arrest regarding unpaid fines of $3,982.00. Avoid arrest by calling (384) 785-3148 within 30 minutes."
smishing,"Internal Revenue Service NOTICE: Your case CASE-145561 shows unpaid taxes of $5,600.00. Failure to respond within 3 hours will result in a legal warrant for your arrest. Call (417) 871-9179 now."
smishing,"We have compromising video from your device camera. Pay $5,600.00 in crypto within 30 minutes to urlz.fr/PayNow-x1 or we send it to all your contacts."
smishing,YOUR DEVICE WAS HACKED AND WE RECORDED YOU. SEND $92.50 WITHIN 30 MINUTES OR THE FOOTAGE GOES TO EVERYONE ON YOUR CONTACT LIST. DETAILS: URLZ.FR/CLAIMHERE7
smishing,"URGENT from Internal Revenue Service: An arrest warrant has been issued under case number CASE-872246 due to tax fraud of $8,320.75. Resolve by 5PM today to avoid prosecution: urlz.fr/SecureLink3"
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-717889) unless you verify employment details by 5PM today: urlz.fr/Verify-Now22
smishing,"Your loan is severely delinquent ($1,000.00). Bank of America legal dept will pursue court action within 2 hours. Reply to avoid credit seizure: tinyurl.com/SecureLink3"
smishing,Immigration Alert: Case CASE-191161 flagged for review. Contact (605) 935-4757 within 3 hours or face detainment.
smishing,FINAL NOTICE: Your account with Wells Fargo shows an outstanding balance of $450.00. Legal action will begin immediately. Case ref CASE-343962. Call (786) 300-9001.
smishing,"FINAL NOTICE: Your account with Citibank shows an outstanding balance of $12,450.00. Legal action will begin by tomorrow 9AM. Case ref CASE-688508. Call (208) 602-5186."
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-731262. Verify identity before end of business today or face legal consequences: shorturl.at/Verify-Now22
smishing,YOUR SSN HAS BEEN SUSPENDED DUE TO SUSPICIOUS TAX ACTIVITY LINKED TO CASE CASE-895667. VERIFY IDENTITY WITHIN 3 HOURS OR FACE LEGAL CONSEQUENCES: URLZ.FR/A8XK2P
smishing,FINAL NOTICE from your water utility: Your service will be disconnected by 5PM today due to unpaid balance of $92.50. Pay now: bit.ly/Verify-Now22
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-377370. Verify identity by 5PM today or face legal consequences: tinyurl.com/Verify-Now22
smishing,Court order CASE-543143 authorizes seizure of your property within 24 hours. Contact (710) 670-1199 to halt this action.
smishing,This is Officer Patricia #8527 from local Police Dept. Your identity has been used in a crime linked to case CASE-688508. Call (876) 477-6901 within 24 hours or a warrant will be issued.
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $92.50. Contact (883) 767-5905 within 2 hours to prevent asset seizure."
smishing,Immigration Alert: Case CASE-356787 flagged for review. Contact (578) 890-8430 by 5PM today or face detainment.
smishing,"Your account with your gas provider is past due ($5,600.00). Service termination within 24 hours. Prevent shutoff by calling (883) 481-7409."
