v1,v2,Category
1,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",lottery
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",personal
1,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,fake-message
1,Money i have won wining number 946 wot do i do next,lottery
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",personal
1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",service
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,personal
1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,personal
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,service
1,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",lottery
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,service
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",service
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",lottery
1,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",service
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,service
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",personal
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,personal
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,service
1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,lottery
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,lottery
1,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,lottery
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,personal
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,service
1,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,personal
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,lottery
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",service
1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",personal
1,"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",lottery
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",lottery
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",personal
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",personal
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,personal
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,lottery
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,service
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,service
1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,lottery
1,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,personal
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,service
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",lottery
1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,lottery
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,lottery
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,lottery
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,personal
1,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),personal
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",service
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,lottery
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,personal
1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,service
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,personal
1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,service
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,personal
1,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,lottery
1,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,service
1,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",service
1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,personal
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,service
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",personal
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",personal
1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",personal
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",personal
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,service
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",service
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",service
1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,lottery
1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,lottery
1,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,personal
1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,service
1,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,personal
1,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,service
1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,lottery
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,personal
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,lottery
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,lottery
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),service
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,service
1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,service
1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,personal
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,service
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,service
1,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,lottery
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,personal
1,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,service
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",service
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,service
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",personal
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,service
1,You have 1 new message. Please call 08715205273,fake-message
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,personal
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",personal
1,PRIVATE! Your 2003 Account Statement for 078,service
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",lottery
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,service
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,service
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",personal
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,service
1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,service
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,personal
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",personal
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,service
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",lottery
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,personal
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,service
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,lottery
1,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,service
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,personal
1,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,lottery
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",service
1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,lottery
1,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",service
1,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,lottery
1,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,service
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,personal
1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",service
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),service
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,lottery
1,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,personal
1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,fake-message
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,personal
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,service
1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",service
1,You have 1 new message. Call 0207-083-6089,fake-message
1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,lottery
1,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,personal
1,"Latest News! Police station toilet stolen, cops have nothing to go on!",service
1,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",lottery
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,personal
1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,service
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,service
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,service
1,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",service
1,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,personal
1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,service
1,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,personal
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",personal
1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,lottery
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,lottery
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,lottery
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,personal
1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,service
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",service
1,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",service
1,"This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",personal
1,<Forwarded from 21870001>Your voicemail box has 3 new messages. Call 09061234567,fake-message
1,<Forwarded from 21870002>Alert: You have 15 matches. Retrieve now on 09059876543,fake-message
1,You have 2 unread messages. Please call 08765432100,fake-message
1,Msg from 21870003: 10 new messages waiting. Call immediately,fake-message
1,ringtones available 12345,fake-message
1,Reply YES to claim your free gift. Msg to 56789,fake-message
1,Alert! Your mailbox is full. Call 09051234567,fake-message
1,Just text 'OK' to 54321 to confirm your subscription,fake-message
1,You have 1 new match. Call 09050012345,fake-message
1,<Forwarded from 21870004>Reminder: 5 messages pending. Call 08712345678,fake-message
1,<Forwarded from 21870005>Hi! You have 3 new messages. Call 09051234567,fake-message
1,Alert! 7 new matches in your mailbox. Call 09059876543,fake-message
1,You have 1 unread message. Call 08765432100,fake-message
1,Msg 21870006: 12 messages waiting. Call now,fake-message
1,Ringtones available for download 12345,fake-message
1,Reply YES to claim your free prize. Msg to 56789,fake-message
1,Mailbox full! 2 messages pending. Call 09051234567,fake-message
1,Just text 'OK' to 54321 to confirm subscription,fake-message
1,You have 1 new match. Call 09050012345,fake-message
1,<Forwarded from 21870007>Reminder: 5 messages pending. Call 08712345678,fake-message
1,<Forwarded from 21870008>You have 4 new messages. Call 09053456789,fake-message
1,Important! 10 matches found. Call 09059871234,fake-message
1,You have 2 unread messages. Please call 08765431200,fake-message
1,Msg from 21870009: 6 new messages waiting. Call immediately,fake-message
1,Download ringtones at 12345 now,fake-message
1,Reply YES to get your bonus. Msg to 56789,fake-message
1,Mailbox alert: 1 new message. Call 09051237890,fake-message
1,Text 'OK' to 54322 to activate your subscription,fake-message
1,You have 3 new matches. Call 09050012456,fake-message
1,<Forwarded from 21870010>Check 5 messages waiting. Call 08712345987,fake-message
1,<Forwarded from 21870011>Hi! 8 new messages. Call 09051239999,fake-message
1,You have 2 new matches. Please call 08765432345,fake-message
1,Msg 21870012: 3 unread messages. Call now,fake-message
1,Mailbox alert! 5 messages waiting. Call 09052345678,fake-message
1,Reply YES to claim your free ringtone. Msg to 56789,fake-message
1,You have 1 new message. Call 09051230000,fake-message
1,Important! 4 matches found. Call 08765431234,fake-message
1,Text 'OK' to 54323 to confirm subscription,fake-message
1,You have 6 new messages. Call 09059870001,fake-message
1,<Forwarded from 21870013>Reminder: 7 messages pending. Call 08712345001,fake-message
1,Download ringtones at 12346 now,fake-message
1,Reply YES to get your bonus. Msg to 56790,fake-message
1,Mailbox full! 2 messages waiting. Call 09051237891,fake-message
1,You have 1 new match. Call 08765431235,fake-message
1,Msg from 21870014: 9 messages waiting. Call immediately,fake-message
1,Text 'START' to 54324 to activate subscription,fake-message
1,You have 3 unread messages. Call 09050012567,fake-message
1,<Forwarded from 21870015>Check 5 messages waiting. Call 08712345988,fake-message
1,Alert! 10 new matches. Call 09059871235,fake-message
1,Reply 'YES' to claim your reward. Msg to 56791,fake-message
1,You have 2 new messages. Call 09051239998,fake-message
1,Msg 21870016: 8 unread messages. Call now,fake-message
1,Ringtones available for download 12347,fake-message
1,Text 'CONFIRM' to 54325 to subscribe,fake-message
1,Mailbox alert: 4 new messages. Call 08712345679,fake-message
1,FreeMsg Hey babe u up? Txt me back now 4 a surprise x 82242 Msg150p,personal
1,Someone wants 2 meet u! Call 09058091854 now to find out who! PO BOX385,personal
1,OMG! C u soon? Txt me ur location x 89555 cost 150p,personal
1,Hi! Wnt 2 chat? Text SEXY to 82242 now. Msg150p 18+,personal
1,Hey baby got a new cam. Wanna c pics? Txt PIC to 82242. Msg150p,personal
1,Find ur secret admirer! Call 09058091854 2 reveal details. PO BOX385,personal
1,Text BANNEDUK to 89555 to see exclusive content! 18+ Msg150p,personal
1,OMG! U r hot. Txt back URLOVER x 82242 2 chat now,personal
1,FreeMsg! Wanna C a new pic? Txt PIC to 82242 now. Msg150p,personal
1,Someone u knw wants 2 meet u! Call 09058091854 NOW. PO BOX385,personal
1,Hi sexy txt me for more pics x 82242. Msg150p 18+,personal
1,Text FLIRT to 89555 to start chatting now! Cost150p,personal
1,OMG babe I saw u online. Txt back x 82242 now!,personal
1,FreeMsg 4 u! Wanna chat with me? Txt CHAT to 82242. Msg150p,personal
1,Someone has a secret 4 u! Call 09058091854 2 find out. PO BOX385,personal
1,Text LOVE to 89555 now to start flirting. Msg150p 18+,personal
1,Hey u! Want 2 see pics? Txt PIC to 82242 now,personal
1,OMG! U wont believe this! Txt me URLOVER x 82242 2 chat,personal
1,FreeMsg! Chat now with me! Txt CHAT to 82242. Msg150p,personal
1,Someone special wants 2 c u! Call 09058091854 2 find out. PO BOX385,personal
1,Text BANNEDUK to 89555 for exclusive pics! 18+ Msg150p,personal
1,Hi babe! Wanna C me online? Txt PIC 2 82242. Msg150p,personal
1,OMG ur amazing! Txt me now URLOVER x 82242,personal
1,FreeMsg! Wanna chat? Txt CHAT to 82242 18+ Msg150p,personal
1,Someone has chosen u! Call 09058091854 now. PO BOX385,personal
1,Text LOVE to 89555 to flirt now! Msg150p 18+,personal
1,Hey sexy! Wanna C new pics? Txt PIC to 82242,personal
1,OMG! I cant wait 2 chat! Txt me URLOVER x 82242,personal
1,FreeMsg! Text CHAT 2 me now. Msg150p 18+,personal
1,Someone u knw wants 2 meet u! Call 09058091854 NOW. PO BOX385,personal
1,Text BANNEDUK to 89555 4 special content! Msg150p 18+,personal
1,Hi babe! Txt me 4 pics x 82242. Msg150p,personal
1,OMG! U r amazing! Txt URLOVER x 82242 2 chat,personal
1,FreeMsg! Chat with me now! Txt CHAT 2 82242. Msg150p,personal
1,Someone has a secret 4 u! Call 09058091854 to reveal. PO BOX385,personal
1,Text LOVE to 89555 to start flirting now! Msg150p 18+,personal
1,Hey u! Wanna C pics? Txt PIC to 82242,personal
1,OMG! Cant wait 2 C u! Txt URLOVER x 82242,personal
1,FreeMsg! Txt CHAT to 82242 2 chat now. Msg150p,personal
1,Someone special wants u! Call 09058091854. PO BOX385,personal
1,Text BANNEDUK to 89555 4 exclusive pics! 18+ Msg150p,personal
1,Hi babe! Txt me now x 82242 for pics. Msg150p,personal
1,OMG ur so cute! Txt URLOVER x 82242 2 chat,personal
1,FreeMsg! Txt CHAT to 82242 2 start now. Msg150p,personal
1,Someone u knw has a secret! Call 09058091854. PO BOX385,personal
1,Text LOVE to 89555 2 flirt now! Msg150p 18+,personal
1,Hey sexy! Txt PIC to 82242 4 pics,personal
1,OMG! C u soon? Txt URLOVER x 82242,personal
1,FreeMsg! Txt CHAT 2 82242 now. Msg150p,personal
1,Someone has chosen u! Call 09058091854 now. PO BOX385,personal
1,Text BANNEDUK to 89555 4 exclusive chat! Msg150p 18+,personal
1,Hi babe! Txt me 4 pics x 82242. Msg150p,personal
1,OMG ur hot! Txt URLOVER x 82242 2 chat,personal
1,Hey hottie! Wanna chat? Txt ME2U to 82242 now. Msg150p,personal
1,FreeMsg! U have a secret admirer waiting. Txt ADMIRER to 82242. Msg150p,personal
1,OMG! Cant wait 2 c u! Txt BACK x 82242,personal
1,Hi babe wanna see pics? Txt PIC2ME to 82242. Msg150p,personal
1,Someone wants 2 meet u! Call 09058091854 2 find out. PO BOX385,personal
1,Text FLIRT to 89555 2 start a secret chat! Msg150p 18+,personal
1,Hey sexy! Txt URLOVER x 82242 2 chat now!,personal
1,FreeMsg! Chat with me 4 fun. Txt CHAT2ME to 82242. Msg150p,personal
1,OMG! U r so cute txt me BACK x 82242 now!,personal
1,Hi! Wanna c my pics? Txt PIC2ME 2 82242. Msg150p,personal
1,Someone special wants u! Call 09058091854 now. PO BOX385,personal
1,Text LOVE to 89555 2 start flirting. Msg150p 18+,personal
1,Hey babe! Txt ME2U 4 pics x 82242. Msg150p,personal
1,OMG! Cant wait 2 chat with u! Txt URLOVER x 82242,personal
1,FreeMsg! Txt CHAT 2 82242 now 4 fun. Msg150p,personal
